iteration	node_index	branch_start_time	branch_end_time	start_state	end_state	transition_time	transition_type	parent_index	child1_index	child2_index
740	36	9.78775	0	4	4	NA	no_change	113	NA	NA
750	36	9.78775	0	4	4	NA	no_change	113	NA	NA
760	36	9.78775	0	4	4	NA	no_change	113	NA	NA
770	36	9.78775	0	4	4	NA	no_change	113	NA	NA
780	36	9.78775	0	4	4	NA	no_change	113	NA	NA
790	36	9.78775	0	4	4	NA	no_change	113	NA	NA
800	36	9.78775	0	4	4	NA	no_change	113	NA	NA
810	36	9.78775	0	4	4	NA	no_change	113	NA	NA
820	36	9.78775	0	4	4	NA	no_change	113	NA	NA
830	36	9.78775	0	4	4	NA	no_change	113	NA	NA
840	36	9.78775	0	4	4	NA	no_change	113	NA	NA
850	36	9.78775	0	4	4	NA	no_change	113	NA	NA
860	36	9.78775	0	4	4	NA	no_change	113	NA	NA
870	36	9.78775	0	4	4	NA	no_change	113	NA	NA
880	36	9.78775	0	4	4	NA	no_change	113	NA	NA
890	36	9.78775	0	4	4	NA	no_change	113	NA	NA
900	36	9.78775	0	4	4	NA	no_change	113	NA	NA
910	36	9.78775	0	4	4	NA	no_change	113	NA	NA
920	36	9.78775	0	4	4	NA	no_change	113	NA	NA
930	36	9.78775	0	4	4	NA	no_change	113	NA	NA
940	36	9.78775	0	4	4	NA	no_change	113	NA	NA
950	36	9.78775	0	4	4	NA	no_change	113	NA	NA
960	36	9.78775	0	4	4	NA	no_change	113	NA	NA
970	36	9.78775	0	4	4	NA	no_change	113	NA	NA
980	36	9.78775	0	4	4	NA	no_change	113	NA	NA
990	36	9.78775	0	4	4	NA	no_change	113	NA	NA
1000	36	9.78775	0	4	4	NA	no_change	113	NA	NA
100	37	10.1915	0	4	9	8.86454	anagenetic	112	NA	NA
100	37	10.1915	0	9	2	2.54326	anagenetic	112	NA	NA
110	37	10.1915	0	2	2	NA	no_change	112	NA	NA
120	37	10.1915	0	2	2	NA	no_change	112	NA	NA
130	37	10.1915	0	2	2	NA	no_change	112	NA	NA
140	37	10.1915	0	2	2	NA	no_change	112	NA	NA
150	37	10.1915	0	2	2	NA	no_change	112	NA	NA
160	37	10.1915	0	2	2	NA	no_change	112	NA	NA
170	37	10.1915	0	9	2	8.94093	anagenetic	112	NA	NA
180	37	10.1915	0	2	2	NA	no_change	112	NA	NA
190	37	10.1915	0	2	2	NA	no_change	112	NA	NA
200	37	10.1915	0	2	2	NA	no_change	112	NA	NA
210	37	10.1915	0	2	2	NA	no_change	112	NA	NA
220	37	10.1915	0	2	2	NA	no_change	112	NA	NA
230	37	10.1915	0	2	2	NA	no_change	112	NA	NA
240	37	10.1915	0	2	2	NA	no_change	112	NA	NA
250	37	10.1915	0	2	2	NA	no_change	112	NA	NA
260	37	10.1915	0	2	2	NA	no_change	112	NA	NA
270	37	10.1915	0	2	2	NA	no_change	112	NA	NA
280	37	10.1915	0	2	2	NA	no_change	112	NA	NA
290	37	10.1915	0	2	2	NA	no_change	112	NA	NA
300	37	10.1915	0	2	2	NA	no_change	112	NA	NA
310	37	10.1915	0	2	2	NA	no_change	112	NA	NA
320	37	10.1915	0	2	2	NA	no_change	112	NA	NA
330	37	10.1915	0	2	2	NA	no_change	112	NA	NA
340	37	10.1915	0	2	2	NA	no_change	112	NA	NA
350	37	10.1915	0	2	2	NA	no_change	112	NA	NA
360	37	10.1915	0	2	2	NA	no_change	112	NA	NA
370	37	10.1915	0	2	2	NA	no_change	112	NA	NA
380	37	10.1915	0	2	2	NA	no_change	112	NA	NA
390	37	10.1915	0	2	2	NA	no_change	112	NA	NA
400	37	10.1915	0	2	2	NA	no_change	112	NA	NA
410	37	10.1915	0	2	2	NA	no_change	112	NA	NA
420	37	10.1915	0	2	2	NA	no_change	112	NA	NA
430	37	10.1915	0	2	2	NA	no_change	112	NA	NA
440	37	10.1915	0	2	2	NA	no_change	112	NA	NA
450	37	10.1915	0	2	2	NA	no_change	112	NA	NA
460	37	10.1915	0	2	2	NA	no_change	112	NA	NA
470	37	10.1915	0	2	2	NA	no_change	112	NA	NA
480	37	10.1915	0	2	2	NA	no_change	112	NA	NA
490	37	10.1915	0	9	2	1.05478	anagenetic	112	NA	NA
500	37	10.1915	0	2	2	NA	no_change	112	NA	NA
510	37	10.1915	0	2	2	NA	no_change	112	NA	NA
520	37	10.1915	0	2	2	NA	no_change	112	NA	NA
530	37	10.1915	0	2	2	NA	no_change	112	NA	NA
540	37	10.1915	0	2	2	NA	no_change	112	NA	NA
550	37	10.1915	0	2	2	NA	no_change	112	NA	NA
560	37	10.1915	0	2	2	NA	no_change	112	NA	NA
570	37	10.1915	0	2	2	NA	no_change	112	NA	NA
580	37	10.1915	0	2	2	NA	no_change	112	NA	NA
590	37	10.1915	0	2	2	NA	no_change	112	NA	NA
600	37	10.1915	0	2	2	NA	no_change	112	NA	NA
610	37	10.1915	0	2	2	NA	no_change	112	NA	NA
620	37	10.1915	0	2	2	NA	no_change	112	NA	NA
630	37	10.1915	0	2	2	NA	no_change	112	NA	NA
640	37	10.1915	0	2	2	NA	no_change	112	NA	NA
650	37	10.1915	0	2	2	NA	no_change	112	NA	NA
660	37	10.1915	0	2	2	NA	no_change	112	NA	NA
670	37	10.1915	0	2	2	NA	no_change	112	NA	NA
680	37	10.1915	0	2	2	NA	no_change	112	NA	NA
690	37	10.1915	0	2	2	NA	no_change	112	NA	NA
700	37	10.1915	0	2	2	NA	no_change	112	NA	NA
710	37	10.1915	0	2	2	NA	no_change	112	NA	NA
720	37	10.1915	0	2	2	NA	no_change	112	NA	NA
730	37	10.1915	0	2	2	NA	no_change	112	NA	NA
740	37	10.1915	0	2	2	NA	no_change	112	NA	NA
750	37	10.1915	0	2	2	NA	no_change	112	NA	NA
760	37	10.1915	0	2	2	NA	no_change	112	NA	NA
770	37	10.1915	0	4	9	10.163	anagenetic	112	NA	NA
770	37	10.1915	0	9	2	3.49254	anagenetic	112	NA	NA
780	37	10.1915	0	2	2	NA	no_change	112	NA	NA
790	37	10.1915	0	2	2	NA	no_change	112	NA	NA
800	37	10.1915	0	2	2	NA	no_change	112	NA	NA
810	37	10.1915	0	2	2	NA	no_change	112	NA	NA
820	37	10.1915	0	2	2	NA	no_change	112	NA	NA
830	37	10.1915	0	4	9	8.93455	anagenetic	112	NA	NA
830	37	10.1915	0	9	2	4.19885	anagenetic	112	NA	NA
840	37	10.1915	0	2	2	NA	no_change	112	NA	NA
850	37	10.1915	0	2	2	NA	no_change	112	NA	NA
860	37	10.1915	0	2	2	NA	no_change	112	NA	NA
870	37	10.1915	0	2	2	NA	no_change	112	NA	NA
880	37	10.1915	0	2	2	NA	no_change	112	NA	NA
890	37	10.1915	0	2	2	NA	no_change	112	NA	NA
900	37	10.1915	0	2	2	NA	no_change	112	NA	NA
910	37	10.1915	0	2	2	NA	no_change	112	NA	NA
920	37	10.1915	0	2	2	NA	no_change	112	NA	NA
930	37	10.1915	0	2	2	NA	no_change	112	NA	NA
940	37	10.1915	0	2	2	NA	no_change	112	NA	NA
950	37	10.1915	0	4	9	3.83157	anagenetic	112	NA	NA
950	37	10.1915	0	9	2	2.61081	anagenetic	112	NA	NA
960	37	10.1915	0	2	2	NA	no_change	112	NA	NA
970	37	10.1915	0	4	9	7.26775	anagenetic	112	NA	NA
970	37	10.1915	0	9	2	4.14147	anagenetic	112	NA	NA
980	37	10.1915	0	2	2	NA	no_change	112	NA	NA
990	37	10.1915	0	2	2	NA	no_change	112	NA	NA
1000	37	10.1915	0	2	2	NA	no_change	112	NA	NA
100	38	3.51584	0	4	4	NA	no_change	111	NA	NA
110	38	3.51584	0	4	4	NA	no_change	111	NA	NA
120	38	3.51584	0	4	4	NA	no_change	111	NA	NA
130	38	3.51584	0	4	4	NA	no_change	111	NA	NA
140	38	3.51584	0	4	4	NA	no_change	111	NA	NA
150	38	3.51584	0	4	4	NA	no_change	111	NA	NA
160	38	3.51584	0	4	4	NA	no_change	111	NA	NA
170	38	3.51584	0	4	4	NA	no_change	111	NA	NA
180	38	3.51584	0	4	4	NA	no_change	111	NA	NA
190	38	3.51584	0	4	4	NA	no_change	111	NA	NA
200	38	3.51584	0	4	4	NA	no_change	111	NA	NA
210	38	3.51584	0	4	4	NA	no_change	111	NA	NA
220	38	3.51584	0	4	4	NA	no_change	111	NA	NA
230	38	3.51584	0	4	4	NA	no_change	111	NA	NA
240	38	3.51584	0	4	4	NA	no_change	111	NA	NA
250	38	3.51584	0	4	4	NA	no_change	111	NA	NA
260	38	3.51584	0	4	4	NA	no_change	111	NA	NA
270	38	3.51584	0	4	4	NA	no_change	111	NA	NA
280	38	3.51584	0	4	4	NA	no_change	111	NA	NA
290	38	3.51584	0	4	4	NA	no_change	111	NA	NA
300	38	3.51584	0	4	4	NA	no_change	111	NA	NA
310	38	3.51584	0	4	4	NA	no_change	111	NA	NA
320	38	3.51584	0	4	4	NA	no_change	111	NA	NA
330	38	3.51584	0	4	4	NA	no_change	111	NA	NA
340	38	3.51584	0	4	4	NA	no_change	111	NA	NA
350	38	3.51584	0	4	4	NA	no_change	111	NA	NA
360	38	3.51584	0	4	4	NA	no_change	111	NA	NA
370	38	3.51584	0	4	4	NA	no_change	111	NA	NA
380	38	3.51584	0	4	4	NA	no_change	111	NA	NA
390	38	3.51584	0	4	4	NA	no_change	111	NA	NA
400	38	3.51584	0	4	4	NA	no_change	111	NA	NA
410	38	3.51584	0	4	4	NA	no_change	111	NA	NA
420	38	3.51584	0	4	4	NA	no_change	111	NA	NA
430	38	3.51584	0	4	4	NA	no_change	111	NA	NA
440	38	3.51584	0	4	4	NA	no_change	111	NA	NA
450	38	3.51584	0	4	4	NA	no_change	111	NA	NA
460	38	3.51584	0	4	4	NA	no_change	111	NA	NA
470	38	3.51584	0	4	4	NA	no_change	111	NA	NA
480	38	3.51584	0	4	4	NA	no_change	111	NA	NA
490	38	3.51584	0	4	4	NA	no_change	111	NA	NA
500	38	3.51584	0	4	4	NA	no_change	111	NA	NA
510	38	3.51584	0	4	4	NA	no_change	111	NA	NA
520	38	3.51584	0	4	4	NA	no_change	111	NA	NA
530	38	3.51584	0	4	4	NA	no_change	111	NA	NA
540	38	3.51584	0	4	4	NA	no_change	111	NA	NA
550	38	3.51584	0	4	4	NA	no_change	111	NA	NA
560	38	3.51584	0	4	4	NA	no_change	111	NA	NA
570	38	3.51584	0	4	4	NA	no_change	111	NA	NA
580	38	3.51584	0	4	4	NA	no_change	111	NA	NA
590	38	3.51584	0	4	4	NA	no_change	111	NA	NA
600	38	3.51584	0	4	4	NA	no_change	111	NA	NA
610	38	3.51584	0	4	4	NA	no_change	111	NA	NA
620	38	3.51584	0	4	4	NA	no_change	111	NA	NA
630	38	3.51584	0	4	4	NA	no_change	111	NA	NA
640	38	3.51584	0	4	4	NA	no_change	111	NA	NA
650	38	3.51584	0	4	4	NA	no_change	111	NA	NA
660	38	3.51584	0	4	4	NA	no_change	111	NA	NA
670	38	3.51584	0	4	4	NA	no_change	111	NA	NA
680	38	3.51584	0	4	4	NA	no_change	111	NA	NA
690	38	3.51584	0	4	4	NA	no_change	111	NA	NA
700	38	3.51584	0	4	4	NA	no_change	111	NA	NA
710	38	3.51584	0	4	4	NA	no_change	111	NA	NA
720	38	3.51584	0	4	4	NA	no_change	111	NA	NA
730	38	3.51584	0	4	4	NA	no_change	111	NA	NA
740	38	3.51584	0	4	4	NA	no_change	111	NA	NA
750	38	3.51584	0	4	4	NA	no_change	111	NA	NA
760	38	3.51584	0	4	4	NA	no_change	111	NA	NA
770	38	3.51584	0	4	4	NA	no_change	111	NA	NA
780	38	3.51584	0	4	4	NA	no_change	111	NA	NA
790	38	3.51584	0	4	4	NA	no_change	111	NA	NA
800	38	3.51584	0	4	4	NA	no_change	111	NA	NA
810	38	3.51584	0	4	4	NA	no_change	111	NA	NA
820	38	3.51584	0	4	4	NA	no_change	111	NA	NA
830	38	3.51584	0	4	4	NA	no_change	111	NA	NA
840	38	3.51584	0	4	4	NA	no_change	111	NA	NA
850	38	3.51584	0	4	4	NA	no_change	111	NA	NA
860	38	3.51584	0	4	4	NA	no_change	111	NA	NA
870	38	3.51584	0	4	4	NA	no_change	111	NA	NA
880	38	3.51584	0	4	4	NA	no_change	111	NA	NA
890	38	3.51584	0	4	4	NA	no_change	111	NA	NA
900	38	3.51584	0	4	4	NA	no_change	111	NA	NA
910	38	3.51584	0	4	4	NA	no_change	111	NA	NA
920	38	3.51584	0	4	4	NA	no_change	111	NA	NA
930	38	3.51584	0	4	4	NA	no_change	111	NA	NA
940	38	3.51584	0	4	4	NA	no_change	111	NA	NA
950	38	3.51584	0	4	4	NA	no_change	111	NA	NA
960	38	3.51584	0	4	4	NA	no_change	111	NA	NA
970	38	3.51584	0	4	4	NA	no_change	111	NA	NA
980	38	3.51584	0	4	4	NA	no_change	111	NA	NA
990	38	3.51584	0	4	4	NA	no_change	111	NA	NA
1000	38	3.51584	0	4	4	NA	no_change	111	NA	NA
100	39	3.51584	0	4	4	NA	no_change	111	NA	NA
110	39	3.51584	0	4	4	NA	no_change	111	NA	NA
120	39	3.51584	0	4	4	NA	no_change	111	NA	NA
130	39	3.51584	0	4	4	NA	no_change	111	NA	NA
140	39	3.51584	0	4	4	NA	no_change	111	NA	NA
150	39	3.51584	0	4	4	NA	no_change	111	NA	NA
160	39	3.51584	0	4	4	NA	no_change	111	NA	NA
170	39	3.51584	0	4	4	NA	no_change	111	NA	NA
180	39	3.51584	0	4	4	NA	no_change	111	NA	NA
190	39	3.51584	0	4	4	NA	no_change	111	NA	NA
200	39	3.51584	0	4	4	NA	no_change	111	NA	NA
210	39	3.51584	0	4	4	NA	no_change	111	NA	NA
220	39	3.51584	0	4	4	NA	no_change	111	NA	NA
230	39	3.51584	0	4	4	NA	no_change	111	NA	NA
240	39	3.51584	0	4	4	NA	no_change	111	NA	NA
250	39	3.51584	0	4	4	NA	no_change	111	NA	NA
260	39	3.51584	0	4	4	NA	no_change	111	NA	NA
270	39	3.51584	0	4	4	NA	no_change	111	NA	NA
280	39	3.51584	0	4	4	NA	no_change	111	NA	NA
290	39	3.51584	0	4	4	NA	no_change	111	NA	NA
300	39	3.51584	0	4	4	NA	no_change	111	NA	NA
310	39	3.51584	0	4	4	NA	no_change	111	NA	NA
320	39	3.51584	0	4	4	NA	no_change	111	NA	NA
330	39	3.51584	0	4	4	NA	no_change	111	NA	NA
340	39	3.51584	0	4	4	NA	no_change	111	NA	NA
350	39	3.51584	0	4	4	NA	no_change	111	NA	NA
360	39	3.51584	0	4	4	NA	no_change	111	NA	NA
370	39	3.51584	0	4	4	NA	no_change	111	NA	NA
380	39	3.51584	0	4	4	NA	no_change	111	NA	NA
390	39	3.51584	0	4	4	NA	no_change	111	NA	NA
400	39	3.51584	0	4	4	NA	no_change	111	NA	NA
410	39	3.51584	0	4	4	NA	no_change	111	NA	NA
420	39	3.51584	0	4	4	NA	no_change	111	NA	NA
430	39	3.51584	0	4	4	NA	no_change	111	NA	NA
440	39	3.51584	0	4	4	NA	no_change	111	NA	NA
450	39	3.51584	0	4	4	NA	no_change	111	NA	NA
460	39	3.51584	0	4	4	NA	no_change	111	NA	NA
470	39	3.51584	0	4	4	NA	no_change	111	NA	NA
480	39	3.51584	0	4	4	NA	no_change	111	NA	NA
490	39	3.51584	0	4	4	NA	no_change	111	NA	NA
500	39	3.51584	0	4	4	NA	no_change	111	NA	NA
510	39	3.51584	0	4	4	NA	no_change	111	NA	NA
520	39	3.51584	0	4	4	NA	no_change	111	NA	NA
530	39	3.51584	0	4	4	NA	no_change	111	NA	NA
540	39	3.51584	0	4	4	NA	no_change	111	NA	NA
550	39	3.51584	0	4	4	NA	no_change	111	NA	NA
560	39	3.51584	0	4	4	NA	no_change	111	NA	NA
570	39	3.51584	0	4	4	NA	no_change	111	NA	NA
580	39	3.51584	0	4	4	NA	no_change	111	NA	NA
590	39	3.51584	0	4	4	NA	no_change	111	NA	NA
600	39	3.51584	0	4	4	NA	no_change	111	NA	NA
610	39	3.51584	0	4	4	NA	no_change	111	NA	NA
620	39	3.51584	0	4	4	NA	no_change	111	NA	NA
630	39	3.51584	0	4	4	NA	no_change	111	NA	NA
640	39	3.51584	0	4	4	NA	no_change	111	NA	NA
650	39	3.51584	0	4	4	NA	no_change	111	NA	NA
660	39	3.51584	0	4	4	NA	no_change	111	NA	NA
670	39	3.51584	0	4	4	NA	no_change	111	NA	NA
680	39	3.51584	0	4	4	NA	no_change	111	NA	NA
690	39	3.51584	0	4	4	NA	no_change	111	NA	NA
700	39	3.51584	0	4	4	NA	no_change	111	NA	NA
710	39	3.51584	0	4	4	NA	no_change	111	NA	NA
720	39	3.51584	0	4	4	NA	no_change	111	NA	NA
730	39	3.51584	0	4	4	NA	no_change	111	NA	NA
740	39	3.51584	0	4	4	NA	no_change	111	NA	NA
750	39	3.51584	0	4	4	NA	no_change	111	NA	NA
760	39	3.51584	0	4	4	NA	no_change	111	NA	NA
770	39	3.51584	0	4	4	NA	no_change	111	NA	NA
780	39	3.51584	0	4	4	NA	no_change	111	NA	NA
790	39	3.51584	0	4	4	NA	no_change	111	NA	NA
800	39	3.51584	0	4	4	NA	no_change	111	NA	NA
810	39	3.51584	0	4	4	NA	no_change	111	NA	NA
820	39	3.51584	0	4	4	NA	no_change	111	NA	NA
830	39	3.51584	0	4	4	NA	no_change	111	NA	NA
840	39	3.51584	0	4	4	NA	no_change	111	NA	NA
850	39	3.51584	0	4	4	NA	no_change	111	NA	NA
860	39	3.51584	0	4	4	NA	no_change	111	NA	NA
870	39	3.51584	0	4	4	NA	no_change	111	NA	NA
880	39	3.51584	0	4	4	NA	no_change	111	NA	NA
890	39	3.51584	0	4	4	NA	no_change	111	NA	NA
900	39	3.51584	0	4	4	NA	no_change	111	NA	NA
910	39	3.51584	0	4	4	NA	no_change	111	NA	NA
920	39	3.51584	0	4	4	NA	no_change	111	NA	NA
930	39	3.51584	0	4	4	NA	no_change	111	NA	NA
940	39	3.51584	0	4	4	NA	no_change	111	NA	NA
950	39	3.51584	0	4	4	NA	no_change	111	NA	NA
960	39	3.51584	0	4	4	NA	no_change	111	NA	NA
970	39	3.51584	0	4	4	NA	no_change	111	NA	NA
980	39	3.51584	0	4	4	NA	no_change	111	NA	NA
990	39	3.51584	0	4	4	NA	no_change	111	NA	NA
1000	39	3.51584	0	4	4	NA	no_change	111	NA	NA
100	40	35.7399	0	1	6	26.1443	anagenetic	108	NA	NA
100	40	35.7399	0	6	3	10.5865	anagenetic	108	NA	NA
110	40	35.7399	0	3	3	NA	no_change	108	NA	NA
120	40	35.7399	0	3	3	NA	no_change	108	NA	NA
130	40	35.7399	0	3	3	NA	no_change	108	NA	NA
140	40	35.7399	0	1	6	19.4455	anagenetic	108	NA	NA
140	40	35.7399	0	6	3	1.43731	anagenetic	108	NA	NA
150	40	35.7399	0	1	6	18.6039	anagenetic	108	NA	NA
150	40	35.7399	0	6	3	16.5298	anagenetic	108	NA	NA
160	40	35.7399	0	2	7	12.8167	anagenetic	108	NA	NA
160	40	35.7399	0	7	3	8.53076	anagenetic	108	NA	NA
170	40	35.7399	0	6	3	12.0739	anagenetic	108	NA	NA
180	40	35.7399	0	3	3	NA	no_change	108	NA	NA
190	40	35.7399	0	3	3	NA	no_change	108	NA	NA
200	40	35.7399	0	3	3	NA	no_change	108	NA	NA
210	40	35.7399	0	3	3	NA	no_change	108	NA	NA
220	40	35.7399	0	1	6	33.8829	anagenetic	108	NA	NA
220	40	35.7399	0	6	3	33.7538	anagenetic	108	NA	NA
230	40	35.7399	0	1	6	16.0071	anagenetic	108	NA	NA
230	40	35.7399	0	6	3	13.1659	anagenetic	108	NA	NA
240	40	35.7399	0	3	3	NA	no_change	108	NA	NA
250	40	35.7399	0	3	3	NA	no_change	108	NA	NA
260	40	35.7399	0	1	6	11.1769	anagenetic	108	NA	NA
260	40	35.7399	0	6	3	11.0516	anagenetic	108	NA	NA
270	40	35.7399	0	1	6	14.771	anagenetic	108	NA	NA
270	40	35.7399	0	6	3	8.43201	anagenetic	108	NA	NA
280	40	35.7399	0	3	3	NA	no_change	108	NA	NA
290	40	35.7399	0	3	3	NA	no_change	108	NA	NA
300	40	35.7399	0	4	10	33.3294	anagenetic	108	NA	NA
300	40	35.7399	0	10	3	33.0662	anagenetic	108	NA	NA
310	40	35.7399	0	3	3	NA	no_change	108	NA	NA
320	40	35.7399	0	6	3	19.7211	anagenetic	108	NA	NA
330	40	35.7399	0	3	3	NA	no_change	108	NA	NA
340	40	35.7399	0	1	6	34.9944	anagenetic	108	NA	NA
340	40	35.7399	0	6	3	28.4309	anagenetic	108	NA	NA
350	40	35.7399	0	1	6	19.8668	anagenetic	108	NA	NA
350	40	35.7399	0	6	3	15.115	anagenetic	108	NA	NA
360	40	35.7399	0	3	3	NA	no_change	108	NA	NA
370	40	35.7399	0	3	3	NA	no_change	108	NA	NA
380	40	35.7399	0	3	3	NA	no_change	108	NA	NA
390	40	35.7399	0	3	3	NA	no_change	108	NA	NA
400	40	35.7399	0	3	3	NA	no_change	108	NA	NA
410	40	35.7399	0	1	6	14.4326	anagenetic	108	NA	NA
410	40	35.7399	0	6	3	6.89942	anagenetic	108	NA	NA
420	40	35.7399	0	6	3	16.5797	anagenetic	108	NA	NA
430	40	35.7399	0	3	3	NA	no_change	108	NA	NA
440	40	35.7399	0	3	3	NA	no_change	108	NA	NA
450	40	35.7399	0	6	3	29.939	anagenetic	108	NA	NA
450	40	35.7399	0	3	10	23.733	anagenetic	108	NA	NA
450	40	35.7399	0	10	3	8.33643	anagenetic	108	NA	NA
460	40	35.7399	0	2	7	6.05131	anagenetic	108	NA	NA
460	40	35.7399	0	7	3	4.08398	anagenetic	108	NA	NA
470	40	35.7399	0	1	6	21.5695	anagenetic	108	NA	NA
470	40	35.7399	0	6	3	5.35561	anagenetic	108	NA	NA
480	40	35.7399	0	3	3	NA	no_change	108	NA	NA
490	40	35.7399	0	3	3	NA	no_change	108	NA	NA
500	40	35.7399	0	1	6	34.2306	anagenetic	108	NA	NA
500	40	35.7399	0	6	3	30.0103	anagenetic	108	NA	NA
510	40	35.7399	0	3	3	NA	no_change	108	NA	NA
520	40	35.7399	0	7	3	6.04601	anagenetic	108	NA	NA
530	40	35.7399	0	3	3	NA	no_change	108	NA	NA
540	40	35.7399	0	3	3	NA	no_change	108	NA	NA
550	40	35.7399	0	1	6	9.89161	anagenetic	108	NA	NA
550	40	35.7399	0	6	3	4.67064	anagenetic	108	NA	NA
560	40	35.7399	0	3	3	NA	no_change	108	NA	NA
570	40	35.7399	0	3	3	NA	no_change	108	NA	NA
580	40	35.7399	0	3	3	NA	no_change	108	NA	NA
590	40	35.7399	0	3	3	NA	no_change	108	NA	NA
600	40	35.7399	0	3	3	NA	no_change	108	NA	NA
610	40	35.7399	0	3	3	NA	no_change	108	NA	NA
620	40	35.7399	0	3	3	NA	no_change	108	NA	NA
630	40	35.7399	0	3	3	NA	no_change	108	NA	NA
640	40	35.7399	0	3	3	NA	no_change	108	NA	NA
650	40	35.7399	0	3	3	NA	no_change	108	NA	NA
660	40	35.7399	0	3	3	NA	no_change	108	NA	NA
670	40	35.7399	0	6	3	22.4556	anagenetic	108	NA	NA
680	40	35.7399	0	3	3	NA	no_change	108	NA	NA
690	40	35.7399	0	3	3	NA	no_change	108	NA	NA
700	40	35.7399	0	7	3	34.8016	anagenetic	108	NA	NA
710	40	35.7399	0	3	3	NA	no_change	108	NA	NA
720	40	35.7399	0	3	3	NA	no_change	108	NA	NA
730	40	35.7399	0	3	3	NA	no_change	108	NA	NA
740	40	35.7399	0	6	3	6.99481	anagenetic	108	NA	NA
750	40	35.7399	0	1	6	26.5571	anagenetic	108	NA	NA
750	40	35.7399	0	6	3	21.3355	anagenetic	108	NA	NA
760	40	35.7399	0	3	3	NA	no_change	108	NA	NA
770	40	35.7399	0	3	3	NA	no_change	108	NA	NA
780	40	35.7399	0	2	7	10.5738	anagenetic	108	NA	NA
780	40	35.7399	0	7	3	9.48093	anagenetic	108	NA	NA
790	40	35.7399	0	3	3	NA	no_change	108	NA	NA
800	40	35.7399	0	3	3	NA	no_change	108	NA	NA
810	40	35.7399	0	3	3	NA	no_change	108	NA	NA
820	40	35.7399	0	1	6	9.32061	anagenetic	108	NA	NA
820	40	35.7399	0	6	3	0.195268	anagenetic	108	NA	NA
830	40	35.7399	0	3	3	NA	no_change	108	NA	NA
840	40	35.7399	0	1	6	31.427	anagenetic	108	NA	NA
840	40	35.7399	0	6	3	2.14501	anagenetic	108	NA	NA
850	40	35.7399	0	6	3	9.15471	anagenetic	108	NA	NA
860	40	35.7399	0	3	3	NA	no_change	108	NA	NA
870	40	35.7399	0	3	3	NA	no_change	108	NA	NA
880	40	35.7399	0	3	3	NA	no_change	108	NA	NA
890	40	35.7399	0	3	3	NA	no_change	108	NA	NA
900	40	35.7399	0	3	3	NA	no_change	108	NA	NA
910	40	35.7399	0	3	3	NA	no_change	108	NA	NA
920	40	35.7399	0	3	3	NA	no_change	108	NA	NA
930	40	35.7399	0	3	3	NA	no_change	108	NA	NA
940	40	35.7399	0	3	3	NA	no_change	108	NA	NA
950	40	35.7399	0	3	3	NA	no_change	108	NA	NA
960	40	35.7399	0	3	3	NA	no_change	108	NA	NA
970	40	35.7399	0	3	3	NA	no_change	108	NA	NA
980	40	35.7399	0	6	3	24.731	anagenetic	108	NA	NA
980	40	35.7399	0	3	10	13.2058	anagenetic	108	NA	NA
980	40	35.7399	0	10	3	4.39677	anagenetic	108	NA	NA
990	40	35.7399	0	3	3	NA	no_change	108	NA	NA
1000	40	35.7399	0	3	3	NA	no_change	108	NA	NA
100	41	28.9931	0	1	1	NA	no_change	107	NA	NA
110	41	28.9931	0	1	1	NA	no_change	107	NA	NA
120	41	28.9931	0	1	1	NA	no_change	107	NA	NA
130	41	28.9931	0	1	1	NA	no_change	107	NA	NA
140	41	28.9931	0	1	1	NA	no_change	107	NA	NA
150	41	28.9931	0	1	1	NA	no_change	107	NA	NA
160	41	28.9931	0	5	1	1.62701	anagenetic	107	NA	NA
170	41	28.9931	0	1	1	NA	no_change	107	NA	NA
180	41	28.9931	0	1	1	NA	no_change	107	NA	NA
190	41	28.9931	0	1	1	NA	no_change	107	NA	NA
200	41	28.9931	0	1	1	NA	no_change	107	NA	NA
210	41	28.9931	0	1	1	NA	no_change	107	NA	NA
220	41	28.9931	0	1	1	NA	no_change	107	NA	NA
230	41	28.9931	0	1	1	NA	no_change	107	NA	NA
240	41	28.9931	0	1	1	NA	no_change	107	NA	NA
250	41	28.9931	0	1	1	NA	no_change	107	NA	NA
260	41	28.9931	0	1	1	NA	no_change	107	NA	NA
270	41	28.9931	0	1	1	NA	no_change	107	NA	NA
280	41	28.9931	0	1	1	NA	no_change	107	NA	NA
290	41	28.9931	0	1	1	NA	no_change	107	NA	NA
300	41	28.9931	0	1	1	NA	no_change	107	NA	NA
310	41	28.9931	0	1	1	NA	no_change	107	NA	NA
320	41	28.9931	0	1	1	NA	no_change	107	NA	NA
330	41	28.9931	0	1	1	NA	no_change	107	NA	NA
340	41	28.9931	0	1	1	NA	no_change	107	NA	NA
350	41	28.9931	0	5	1	16.639	anagenetic	107	NA	NA
360	41	28.9931	0	1	1	NA	no_change	107	NA	NA
370	41	28.9931	0	1	1	NA	no_change	107	NA	NA
380	41	28.9931	0	1	1	NA	no_change	107	NA	NA
390	41	28.9931	0	1	1	NA	no_change	107	NA	NA
400	41	28.9931	0	1	1	NA	no_change	107	NA	NA
410	41	28.9931	0	1	1	NA	no_change	107	NA	NA
420	41	28.9931	0	1	1	NA	no_change	107	NA	NA
430	41	28.9931	0	1	1	NA	no_change	107	NA	NA
440	41	28.9931	0	1	1	NA	no_change	107	NA	NA
